   0.000000000E+00   0.171849944E+05  -0.480624731E+01  -0.537145843E+01  -0.518131768E+01  -0.487624731E+01  -0.461871212E+01  -0.435364175E+01  -0.617392325E+01  -0.513131768E+01  -0.503378250E+01  -0.501624731E+01  -0.497871212E+01
   0.220689132E+02   0.171853773E+05  -0.480629198E+01  -0.537152261E+01  -0.518136886E+01  -0.487629198E+01  -0.461875354E+01  -0.435367666E+01  -0.617398417E+01  -0.513136886E+01  -0.503383042E+01  -0.501629198E+01  -0.497875354E+01
   0.100431369E+05   0.387449215E+05  -0.138985889E+02  -0.149266418E+02  -0.145026154E+02  -0.140085889E+02  -0.136485889E+02  -0.133145624E+02  -0.157066418E+02  -0.144826154E+02  -0.142185889E+02  -0.141085889E+02  -0.139845624E+02
   0.200823208E+05   0.263632458E+05  -0.143748538E+02  -0.152404371E+02  -0.148926455E+02  -0.144737496E+02  -0.141448538E+02  -0.138359579E+02  -0.160304371E+02  -0.148626455E+02  -0.146637496E+02  -0.145848538E+02  -0.144859579E+02
   0.301038678E+05   0.210163420E+05  -0.145485291E+02  -0.152703487E+02  -0.150012570E+02  -0.146348930E+02  -0.143385291E+02  -0.140521652E+02  -0.160703487E+02  -0.149676209E+02  -0.148048930E+02  -0.147585291E+02  -0.146921652E+02
   0.401776427E+05   0.174680017E+05  -0.146419843E+02  -0.152216125E+02  -0.150218604E+02  -0.147119843E+02  -0.144520463E+02  -0.141821702E+02  -0.160216745E+02  -0.149718604E+02  -0.148719223E+02  -0.148519843E+02  -0.148120463E+02
   0.503177183E+05   0.153501665E+05  -0.146535569E+02  -0.151131842E+02  -0.149876829E+02  -0.147235569E+02  -0.144821815E+02  -0.142408062E+02  -0.159231842E+02  -0.149290582E+02  -0.148649322E+02  -0.148721815E+02  -0.148508062E+02
   0.605015118E+05   0.139732161E+05  -0.146443423E+02  -0.149953603E+02  -0.149259058E+02  -0.147043423E+02  -0.144864514E+02  -0.142506697E+02  -0.158074694E+02  -0.148559058E+02  -0.148301241E+02  -0.148543423E+02  -0.148585605E+02
   0.707142860E+05   0.129879750E+05  -0.146162903E+02  -0.148729115E+02  -0.148558997E+02  -0.146736927E+02  -0.144714856E+02  -0.142540833E+02  -0.156955091E+02  -0.147833021E+02  -0.147810950E+02  -0.148288880E+02  -0.148514856E+02
   0.807668238E+05   0.122195639E+05  -0.145845342E+02  -0.147614236E+02  -0.147879789E+02  -0.146332232E+02  -0.144558453E+02  -0.142471563E+02  -0.155914236E+02  -0.147066679E+02  -0.147319121E+02  -0.148032232E+02  -0.148358453E+02
   0.914066771E+05   0.115496559E+05  -0.145501935E+02  -0.146464585E+02  -0.147133260E+02  -0.145908200E+02  -0.144295670E+02  -0.142289405E+02  -0.154764585E+02  -0.146239525E+02  -0.146814465E+02  -0.147608200E+02  -0.148095670E+02
   0.101710699E+06   0.109526999E+05  -0.145124472E+02  -0.145250966E+02  -0.146302560E+02  -0.145454154E+02  -0.143994791E+02  -0.142135429E+02  -0.153550966E+02  -0.145402560E+02  -0.146283835E+02  -0.147224472E+02  -0.147865110E+02
   0.112260200E+06   0.103473293E+05  -0.144616829E+02  -0.143845489E+02  -0.145409069E+02  -0.144916829E+02  -0.143620709E+02  -0.141924589E+02  -0.152197429E+02  -0.144457129E+02  -0.145612949E+02  -0.146768769E+02  -0.147572649E+02
   0.122773412E+06   0.979792455E+04  -0.144206147E+02  -0.142516388E+02  -0.144626258E+02  -0.144476166E+02  -0.143366110E+02  -0.141826073E+02  -0.150916388E+02  -0.143596277E+02  -0.145016203E+02  -0.146406147E+02  -0.147396092E+02
   0.132887229E+06   0.930337784E+04  -0.143804932E+02  -0.141150941E+02  -0.143779736E+02  -0.144001332E+02  -0.143112131E+02  -0.141719329E+02  -0.149558140E+02  -0.142676137E+02  -0.144394134E+02  -0.146004932E+02  -0.147212131E+02
   0.143100785E+06   0.887958297E+04  -0.143488243E+02  -0.139822808E+02  -0.142991040E+02  -0.143617214E+02  -0.142930301E+02  -0.141672359E+02  -0.148364866E+02  -0.141820011E+02  -0.143875156E+02  -0.145688243E+02  -0.147030301E+02
   0.153253822E+06   0.851895235E+04  -0.143233526E+02  -0.138676649E+02  -0.142320317E+02  -0.143303068E+02  -0.142794443E+02  -0.141655360E+02  -0.147276649E+02  -0.141089858E+02  -0.143442151E+02  -0.145433526E+02  -0.146924902E+02
   0.163181217E+06   0.816846109E+04  -0.142843943E+02  -0.137390210E+02  -0.141512201E+02  -0.142853694E+02  -0.142524441E+02  -0.141504939E+02  -0.145990210E+02  -0.140221952E+02  -0.142873197E+02  -0.145043943E+02  -0.146714690E+02
   0.173943146E+06   0.784796303E+04  -0.142476926E+02  -0.136058062E+02  -0.140643410E+02  -0.142428758E+02  -0.142273263E+02  -0.141369600E+02  -0.144706231E+02  -0.139343410E+02  -0.142284252E+02  -0.144676926E+02  -0.146521432E+02
   0.184429987E+06   0.756872118E+04  -0.142108560E+02  -0.134821375E+02  -0.139815344E+02  -0.142009314E+02  -0.142007052E+02  -0.141205545E+02  -0.143520621E+02  -0.138515344E+02  -0.141711575E+02  -0.144308560E+02  -0.146306298E+02
   0.194293061E+06   0.732943073E+04  -0.141680263E+02  -0.133549928E+02  -0.139011225E+02  -0.141534133E+02  -0.141672522E+02  -0.141057041E+02  -0.142296058E+02  -0.137618966E+02  -0.141141874E+02  -0.143880263E+02  -0.146064781E+02
